DOCTOR, OPNAME, DROPCNT, OPCOUNT, STRTDAT, ENDDATE
"001421","	mass excision(오른쪽 팔)",274,2,"20210531","20210927"
"001421","2171	Closed reduction of nasal fracture",274,2,"20200802","20201015"
"001421","	I&d",274,2,"20200424","20200424"
"001421","	왼쪽 귀 이수열 봉합술",274,2,"20200309","20200609"
"001421","	mass excision (등)",274,2,"20210817","20211001"
"001421","	debridement & local flap",274,2,"20200716","20201123"
"001421","	NBF,local flap",274,2,"20200316","20200321"
"001421","	오른쪽 귀 mass 제거술",274,2,"20200427","20200610"
"001421","	오른 쪽 귀 켈로이드 제거술",274,2,"20210111","20210111"
"001421","	국소피판술",274,2,"20200629","20200629"
"001421","	ORIF",274,2,"20210104","20210712"
"001421","	RT preauricular mass excision",274,2,"20210215","20210225"
"001421","	가슴 mass 제거술",274,2,"20200310","20200518"
"001421","	CR/IF",274,2,"20200816","20200824"
"001421","	cr",274,2,"20201118","20210506"
"001421","	curavac",274,2,"20210322","20210322"
"001421","	I&D, local flap",274,1,"20210514","20210514"
"001421","	Incidion and drainage (오른쪽 두피)",274,1,"20211005","20211005"
"001421","	Lt.cheek mass excision & debridement",274,1,"20201214","20201214"
"001421","	Lt.medial malleolar closure",274,1,"20210123","20210123"
"001421","	Lt.thyroid lobectomy ccnd",274,1,"20200614","20200614"
"001421","	Lt.trochanter debriment",274,1,"20210202","20210202"
"001421","	Lt.광대 mass excision",274,1,"20210112","20210112"
"001421","	Mass Ex(Lt.cheeck)",274,1,"20210203","20210203"
"001421","	Mass Ex(eye xanthelasma)",274,1,"20210215","20210215"
"001421","	Mass on cheek, Lt.",274,1,"20210118","20210118"
"001421","	NBF  C/R",274,1,"20200806","20200806"
"001421","	NBF CR+ZMF+Blow out Fx 재건",274,1,"20210120","20210120"
"001421","	NBF CR, local flap",274,1,"20210628","20210628"
"001421","	NBF, BOF(Rt)",274,1,"20210924","20210924"
"001421","	NBF, BOF(lt)",274,1,"20210701","20210701"
"001421","	NBF,CR",274,1,"20211015","20211015"
"001421","	ORIF(TnR mesh 사용)",274,1,"20210113","20210113"
"001421","	ORIF(zygoma and maxilla, Lt)",274,1,"20210622","20210622"
"001421","	ORIF,ZMF(오른쪽)
ORIF,BOF(오른쪽)",274,1,"20210830","20210830"
"001421","	Rt. cervical mass 제거술",274,1,"20201126","20201126"
"001421","	Rt.귀 켈로이드 제거술",274,1,"20210118","20210118"
"001421","	UBP,LBP",274,1,"20200629","20200629"
"001421","	ZMF",274,1,"20210617","20210617"
"001421","	ZMF ORIF",274,1,"20210304","20210304"
"001421","	ZMF&BOF OR/IF",274,1,"20200731","20200731"
"001421","	ZMF(ORIF)
BOF(ORIF)",274,1,"20210825","20210825"
"001421","	amputation",274,1,"20201005","20201005"
"001421","	core extirpation on ear .Lt",274,1,"20200817","20200817"
"001421","	core extirpation on ear, Rt",274,1,"20200818","20200818"
"001421","	 NBF CR",274,1,"20211108","20211108"
"001421","	 뒤통수 mass 제거술",274,1,"20200803","20200803"
"001421","	BOF ZMF NBF, Lt",274,1,"20211002","20211002"
"001421","	BOF(내시경+ nasopore+face pack 사용)",274,1,"20200409","20200409"
"001421","	excision (Lt alar)",274,1,"20210701","20210701"
"001421","	forehead debridement & local flap(5cm)",274,1,"20201214","20201214"
"001421","	incision biopsy",274,1,"20200820","20200820"
"001421","	keloid excision",274,1,"20200807","20200807"
"001421","	lac. closure(Rt.cheek  ~ ear lobule)",274,1,"20210121","20210121"
"001421","	local flap (Rt)",274,1,"20210318","20210318"
"001421","	local flap (lip)",274,1,"20210804","20210804"
"001421","	local flap( 왼쪽 눈위 )",274,1,"20210304","20210304"
"001421","	local flap(Lt.2-3rd toe, Lt.tibia, Lt.wrist)",274,1,"20210206","20210206"
"001421","	local flap(forehead)",274,1,"20210209","20210209"
"001421","	local flap(아랫입술)",274,1,"20210125","20210125"
"001421","	local flap(왼쪽 눈 주변)",274,1,"20210715","20210715"
"001421","	local flap(코, 왼쪽눈썹)",274,1,"20210215","20210215"
"001421","	lt 종아리 뒤 혹제거술",274,1,"20200723","20200723"
"001421","	lt. ear keloid 제거술",274,1,"20200730","20200730"
"001421","	lt. 귀 keloid 제거술",274,1,"20200713","20200713"
"001421","	mass ex-lt inguinal",274,1,"20210910","20210910"
"001421","	mass excision ( 왼쪽 겨드랑이)",274,1,"20210726","20210726"
"001421","	mass excision (Lt. ear)",274,1,"20201203","20201203"
"001421","	mass excision (back)",274,1,"20201228","20201228"
"001421","	mass excision (neck)",274,1,"20201228","20201228"
"001421","	mass excision (양쪽 팔,  Rt옆구리)",274,1,"20210630","20210630"
"001421","	mass excision (왼쪽 옆구리)",274,1,"20210824","20210824"
"001421","	mass excision( back )",274,1,"20210306","20210306"
"001421","	mass excision(Lt upper arm)",274,1,"20211217","20211217"
"001421","	mass excision(Lt vulvar, Rt neck)",274,1,"20210927","20210927"
"001421","	mass excision(Lt 복부)",274,1,"20211122","20211122"
"001421","	mass excision(Rt. finger)",274,1,"20201229","20201229"
"001421","	mass excision(Rt.cheek)",274,1,"20201226","20201226"
"001421","	mass excision(ankle)",274,1,"20210111","20210111"
"001421","	mass excision(lateral brow, Rt)",274,1,"20210607","20210607"
"001421","	mass excision(neck)",274,1,"20210614","20210614"
"001421","	mass excision(posterior neck)",274,1,"20210201","20210201"
"001421","	mass excision(가슴)",274,1,"20201229","20201229"
"001421","	mass excision(미간)",274,1,"20210806","20210806"
"001421","	mass excision(양쪽 겨드랑이 )",274,1,"20210610","20210610"
"001421","	Closed reduction",274,1,"20200626","20200626"
"001421","	Closer",274,1,"20200414","20200414"
"001421","	Correction of BOF",274,1,"20200608","20200608"
"001421","	Correction of BOF with Medpor",274,1,"20200325","20200325"
"001421","	Correction of BOF,Rt.
with nasopore insertion",274,1,"20200618","20200618"
"001421","	Correction of blow out fracture(medial wall), Lt.
with Medpor implantation",274,1,"20200528","20200528"
"001421","	Debridement and local flap",274,1,"20210201","20210201"
"001421","	Debridement and local flap on forehead
Primary closure on nose",274,1,"20200527","20200527"
"001421","	Debridment",274,1,"20210210","20210210"
"001421","	Debriment,local flap",274,1,"20200511","20200511"
"001421","	Ex. of mass on forehead",274,1,"20210218","20210218"
"001421","	Ex. of mass on upper arm, Lt",274,1,"20200518","20200518"
"001421","	Ex. of ruptured epiderml cyst",274,1,"20200504","20200504"
"001421","	I&D
Local flap",274,1,"20200818","20200818"
"001421","	I&D (왼쪽 볼)",274,1,"20211012","20211012"
"001421","	I&D (왼쪽 볼) suture",274,1,"20211012","20211012"
"001421","	I&D(Lt thigh abscess)",274,1,"20210512","20210512"
"001421","	I&D(inguinal rt)",274,1,"20210811","20210811"
"001421","	I&D(가슴)",274,1,"20210628","20210628"
"001421","	skin graft(왼쪽 허벅지)",274,1,"20210825","20210825"
"001421","	suture",274,1,"20201016","20201016"
"001421","	wide local excision of scc",274,1,"20200820","20200820"
"001421","	가슴 밑 혹제거술",274,1,"20200827","20200827"
"001421","	갑상선 성형 봉합",274,1,"20200506","20200506"
"001421","	기타근농양배농술",274,1,"20210123","20210123"
"001421","	두피의 혹 제거술",274,1,"20210304","20210304"
"001421","	등 mass 제거술",274,1,"20200503","20200503"
"001421","	등 혹제거술",274,1,"20201005","20201005"
"001421","	머리 봉합술",274,1,"20200724","20200724"
"001421","	목 혹제거술",274,1,"20200805","20200805"
"001421","	배꼽 켈로이드 제거술",274,1,"20200801","20200801"
"001421","	복부 지방흡입술",274,1,"20200601","20200601"
"001421","	상안검성형술",274,1,"20200911","20200911"
"001421","	설소대",274,1,"20201021","20201021"
"001421","	아래턱 봉합",274,1,"20200409","20200409"
"001421","	아래턱열상봉합",274,1,"20210707","20210707"
"001421","	아치바 제거술",274,1,"20201125","20201125"
"001421","	안와 골절 재건술(내시경x)",274,1,"20210118","20210118"
"001421","	안와 내벽 골절 재건",274,1,"20210215","20210215"
"001421","	안와골절 재건술(내시경 사용)",274,1,"20210118","20210118"
"001421","	안와골절에 대한 관혈적 정복술",274,1,"20200623","20200623"
"001421","	양쪽 팔 혹제거술",274,1,"20200807","20200807"
"001421","	엉덩이 욕창 debriment",274,1,"20201223","20201223"
"001421","	오른쪽  눈두덩이 혹제거술",274,1,"20200714","20200714"
"001421","	오른쪽 겨드랑이 혹 제거술",274,1,"20210318","20210318"
"001421","	오른쪽 귀 뒤 혹 제거술",274,1,"20201020","20201020"
"001421","	오른쪽 귀 켈로이드",274,1,"20200827","20200827"
"001421","	오른쪽 귓볼,귓바퀴 켈로이드 제거술",274,1,"20200331","20200331"
"001421","	오른쪽 눈가 봉합술",274,1,"20200716","20200716"
"001421","	curavac+창상세척술",274,1,"20210423","20210423"
"001421","	debri+local flap",274,1,"20210109","20210109"
"001421","	debridement & local flap(forehead)",274,1,"20201218","20201218"
"001421","	debridement (penetration)",274,1,"20211008","20211008"
"001421","	debridement (sacral)",274,1,"20210215","20210215"
"001421","	debridement (가슴)",274,1,"20210709","20210709"
"001421","	debridement (가슴) 창상세척술 Curavac",274,1,"20210709","20210709"
"001421","	debridement and suture",274,1,"20201007","20201007"
"001421","	debridement(Lt thigh abscess)",274,1,"20210512","20210512"
"001421","	debridement(Rt. leg)",274,1,"20201102","20201102"
"001421","	debridement(chest)+cura",274,1,"20210709","20210709"
"001421","	debridement(왼쪽 발)",274,1,"20210923","20210923"
"001421","	debridement(왼쪽 발, 두번째발가락)",274,1,"20211002","20211002"
"001421","	debridement(왼쪽 허벅지)",274,1,"20210728","20210728"
"001421","	debridement, local flap (왼쪽 다리)",274,1,"20211021","20211021"
"001421","	debridment (Rt )",274,1,"20210319","20210319"
"001421","	debridment (rt)",274,1,"20210322","20210322"
"001421","	debridment(오른쪽 팔목, 양 다리)",274,1,"20210317","20210317"
"001421","	debriment and suture",274,1,"20200324","20200324"
"001421","	왼쪽 눈썹 위의 혹제거",274,1,"20200323","20200323"
"001421","	왼쪽 뒤통수 혹제거술",274,1,"20200907","20200907"
"001421","	왼쪽 발등 구축",274,1,"20210805","20210805"
"001421","	왼쪽 볼 , 등 혹제거술",274,1,"20200731","20200731"
"001421","	왼쪽 볼 mass 제거술",274,1,"20200515","20200515"
"001421","	왼쪽 볼 열상 local flap",274,1,"20200330","20200330"
"001421","	왼쪽 손목 모반 제거술",274,1,"20200504","20200504"
"001421","	왼쪽 아래턱 local flap",274,1,"20200325","20200325"
"001421","	왼쪽 아랫턱 열린상처 봉합술",274,1,"20210113","20210113"
"001421","	왼쪽 이마 mass 제거술",274,1,"20200514","20200514"
"001421","	왼쪽 팔 I&D",274,1,"20200715","20200715"
"001421","	왼쪽 허벅지 뒤 mass 제거술",274,1,"20200623","20200623"
"001421","	왼쪽귀 켈로이드 제거술",274,1,"20200319","20200319"
"001421","	왼쪽뒷통수 mass 제거술",274,1,"20200529","20200529"
"001421","	욕창 재건술",274,1,"20210114","20210114"
"001421","	이마 , 왼쪽 눈 밑 혹 제거술",274,1,"20201030","20201030"
"001421","	이마 열상 봉합술",274,1,"20200322","20200322"
"001421","	이마 혹 제거술",274,1,"20200409","20200409"
"001421","	인중 s/r",274,1,"20201016","20201016"
"001421","	인중 열상 봉합",274,1,"20210111","20210111"
"001421","	인중scar revision",274,1,"20200825","20200825"
"001421","	입술 debridement",274,1,"20201104","20201104"
"001421","	입술 밑 mass 제거술",274,1,"20200511","20200511"
"001421","	입술봉합",274,1,"20210305","20210305"
"001421","	입안 열상 봉합술",274,1,"20200521","20200521"
"001421","	전두골동 골절 관혈적 정복술",274,1,"20200701","20200701"
"001421","	정수리 mass 제거술",274,1,"20200409","20200409"
"001421","	지방종 제거술",274,1,"20200622","20200622"
"001421","	창상세척술+cura",274,1,"20210202","20210202"
"001421","	켈로이드(lt)",274,1,"20210622","20210622"
"001421","	코 실리콘 제거술",274,1,"20200813","20200813"
"001421","	코 옆 혹제거술",274,1,"20200805","20200805"
"001421","	턱 혹제거술",274,1,"20200801","20200801"
"001421","	피부의 악성종양 제거술",274,1,"20200515","20200515"
"001421","	피부이식술",274,1,"20210215","20210215"
"001421","	mass excision(오른쪽 귀)",274,1,"20210908","20210908"
"001421","	mass excision(오른쪽 볼)",274,1,"20210917","20210917"
"001421","	mass excision(왼쪽 귀)",274,1,"20211210","20211210"
"001421","	mass excision(왼쪽가슴아래)",274,1,"20210325","20210325"
"001421","	mass excision(이마)",274,1,"20211102","20211102"
"001421","	mass exicision",274,1,"20201005","20201005"
"001421","	mass exicison(Rt.inguinal)",274,1,"20210201","20210201"
"001421","	mass incision(neck)",274,1,"20210612","20210612"
"001421","	mass on cheek, lt",274,1,"20211016","20211016"
"001421","	mass on leg #2",274,1,"20211021","20211021"
"001421","	mass on scapular, lt",274,1,"20211013","20211013"
"001421","	mass 제거술",274,1,"20200728","20200728"
"001421","	mass(오른쪽 눈썹아래 혹)",274,1,"20210319","20210319"
"001421","	nevus removal(lt. hand)",274,1,"20201207","20201207"
"001421","	or/if",274,1,"20201006","20201006"
"001421","	or/if(Lt)",274,1,"20201103","20201103"
"001421","	osteoid osteoma excision(이마)",274,1,"20210927","20210927"
"001421","	osteoid osteoma on forehead (excision)",274,1,"20210428","20210428"
"001421","	release and Z-plasty",274,1,"20210513","20210513"
"001421","	scar revision",274,1,"20200728","20200728"
"001421","	skin graft",274,1,"20201102","20201102"
"001421","	skin graft (chest)",274,1,"20210709","20210709"
"001421","	skin graft(왼쪽 팔목, 양 다리)",274,1,"20210317","20210317"
"001421","	하악골 관혈적 정복술 (ORIF)-한솔,face pack 사용",274,1,"20200409","20200409"
"001421","	하안검 성형술",274,1,"20200824","20200824"
"001421","	허리 혹제거술",274,1,"20200811","20200811"
"001421","	혈종제거술",274,1,"20201124","20201124"
"001421","	혹 제거술(회음부)",274,1,"20201211","20201211"
"001421","	흉터재건 구축(겨드랑이)",274,1,"20211202","20211202"
"001421","	흉터재건술 (왼쪽 팔)",274,1,"20210727","20210727"
"001421","	흉터재건술(입술)",274,1,"20210325","20210325"
"001421","	흉터제거술",274,1,"20201224","20201224"
"001421","	흉터제거술 Rt. mandibular region",274,1,"20210223","20210223"
"001421","E04	Excision of ear cyst",274,1,"20201021","20201021"
"001421","	오른쪽 눈썹 혹 제거술",274,1,"20200713","20200713"
"001421","	오른쪽 등 흉터 제거술",274,1,"20200720","20200720"
"001421","	오른쪽 볼 혹 제거술",274,1,"20201016","20201016"
"001421","	오른쪽 뺨 모반제거술",274,1,"20200620","20200620"
"001421","	오른쪽 어깨 혹제거술/코성형술",274,1,"20201112","20201112"
"001421","	오른쪽 이마 혹 제거술",274,1,"20200716","20200716"
"001421","	오른쪽 입안 mass 제거술",274,1,"20200529","20200529"
"001421","	오른쪽 턱 혹제거술",274,1,"20200910","20200910"
"001421","	오른쪽 팔 mass 제거술",274,1,"20200508","20200508"
"001421","	오른쪽 허벅지 mass 제거술",274,1,"20200316","20200316"
"001421","	왼쪽 가슴 혹제거술",274,1,"20201109","20201109"
"001421","	왼쪽 겨드랑이 혹제거술",274,1,"20200917","20200917"
"001421","	왼쪽 겨드랑이,옆구리 mass 제거술",274,1,"20200417","20200417"
"001421","	왼쪽 귀 열상 봉합술",274,1,"20200324","20200324"
"001421","	왼쪽 귀 이수열",274,1,"20200908","20200908"
"001421","	왼쪽 귀 켈로이드",274,1,"20200724","20200724"
"001421","	왼쪽 귀 켈로이드 제거술",274,1,"20201006","20201006"
"001421","	왼쪽 귀의 켈로이드 제거",274,1,"20200406","20200406"
"001421","	왼쪽 귓볼 켈로이드",274,1,"20200806","20200806"
"001421","	왼쪽 눈 mass 제거술",274,1,"20200612","20200612"
"001421","	왼쪽 눈꺼풀 mass 제거술술",274,1,"20200504","20200504"
"001650","	TOT",271,81,"20200220","20241227"
"001650","	Hysteroscopic polypectomy",271,48,"20210201","20241227"
"001650","	CPD C/S",271,28,"20200416","20240905"
"001650","	repeat C/S",271,18,"20200323","20241129"
"001650","	endometrial biopsy",271,13,"20230319","20250114"
"001650","2741C	Low cervical cesarean section(CPD)",271,10,"20200119","20240710"
"001650","	Single port assisted laparoscopic cystectomy",271,10,"20210811","20240731"
"001650","	Conization",271,9,"20220915","20240625"
"001650","	Conization",271,8,"20200213","20230726"
"001650","	hysteroscopy",271,8,"20240517","20241224"
"001650","	laparoscopic right ovary cyst enucleation",271,8,"20200601","20240722"
"001650","	hysteroscopic polypectomy",271,8,"20200212","20240122"
"001650","	cpd C/S",271,6,"20210304","20250115"
"001650","	TVH with AP repair",271,6,"20230404","20241124"
"001650","	laparoscopic left  salpingectomy",271,6,"20220709","20250131"
"001650","	LAMM",271,6,"20231220","20240724"
"001650","	cone bx",271,6,"20230612","20241125"
"001650","	repeat c/s",271,5,"20220929","20240804"
"001650","	low cervical c/s",271,5,"20210912","20240620"
"001650","	laparoscopic left salpingectomy",271,5,"20200626","20220218"
"001650","	fetal distress C/S",271,5,"20210306","20241128"
"001650","	cpd c/s",271,5,"20210124","20240828"
"001650","	TLH with BS",271,5,"20210630","20250123"
"001650","	hysteroscopic myomectomy",271,5,"20210203","20240412"
"001650","	D&C",271,5,"20211013","20240825"
"001650","	twin C/S",271,4,"20210308","20240322"
"001650","	laparoscopic right  salpingectomy",271,4,"20210930","20240601"
"001650","	cone biopsy",271,4,"20240517","20250122"
"001650","	c/s",271,3,"20200302","20220816"
"001650","2741	Low cervical cesarean section",271,3,"20200902","20241224"
"001650","	TOT",271,3,"20230207","20230310"
"001650","	conization",271,3,"20230713","20241213"
"001650","	SLH + BS",271,3,"20241104","20241119"
"001650","	laparoscopic right  salpingectomy & adhesiolysis",271,3,"20240206","20241111"
"001650","	LEEP",271,3,"20241010","20241107"
"001650","	Hysteroscopic polypectomy",271,3,"20220218","20240314"
"001650","	제왕절개",271,2,"20200117","20200715"
"001650","	fetal distress c/sec",271,2,"20221003","20241224"
"001650","	laparoscopic right salpingectomy",271,2,"20200701","20200822"
"001650","	left ovary cyst enucleation",271,2,"20210706","20240424"
"001650","	CPD C/SEC",271,2,"20240531","20240801"
"001650","
",271,2,"20230713","20240313"
"001650","	endo-A  cystectomy",271,2,"20240331","20240702"
"001650","	AP repair",271,2,"20240123","20240325"
"001650","	C/S",271,2,"20220812","20240503"
"001650","	cpd  c/s",271,2,"20230215","20241014"
"001650","	Single port assisted laparoscopic LSO",271,2,"20210721","20230804"
"001650","	Single port assisted laparoscopic RSO",271,2,"20210820","20210908"
"001650","	cesarean section",271,2,"20200604","20210107"
"001650","	laparoscopic left ovary cyst enucleation
adhesiolysis",271,2,"20210522","20240506"
"001650","	single port myomectomy",271,2,"20240219","20240319"
"001650","	CPD  C/S",271,2,"20220508","20220915"
"001650","	CPD & fetal distress C/S",271,2,"20210715","20240731"
"001650","	laparoscopic left ovary cyst enucleation",271,2,"20210112","20230215"
"001650","	제왕절개",271,2,"20200202","20200528"
"001650","	breech c/s",271,2,"20220425","20240205"
"001650","	CPD C/S",271,2,"20220211","20250202"
"001650","	breech c/s",271,2,"20221023","20230310"
"001650","	CPD c/sec",271,2,"20240530","20240603"
"001650","	repeat c/sec",271,2,"20210920","20250201"
"001650","	right ovary cyst enucleation
lt ovary ; aspiration, endometriosis; cauterization",271,1,"20240725","20240725"
"001650","	right ovary cyst enucleation & adhesiolysis",271,1,"20240922","20240922"
"001650","	right paratubal cystectomy",271,1,"20240902","20240902"
"001650","	rt ovary cyst enucleation & adhesiolysis",271,1,"20230402","20230402"
"001650","	rt ovary cyst enucleation, adhesiolysis, rt salpingectomy",271,1,"20250114","20250114"
"001650","	rt ovary dermoid  cystectomy  endo-B",271,1,"20241127","20241127"
"001650","	rt paraovarian cyst torsion ; detrosion & enucleation, lt ovarian cyst ; enucleation",271,1,"20230327","20230327"
"001650","	rt salpingectomy",271,1,"20240715","20240715"
"001650","	twin c/s",271,1,"20240108","20240108"
"001650","	twin c/sec",271,1,"20230111","20230111"
"001650","	uterine scar C/S
adhesiolysis",271,1,"20230125","20230125"
"001650","	vag.wall laceration",271,1,"20240920","20240920"
"001650","	원추절제술",271,1,"20240408","20240408"
"001650","	hysteroscopic myomectomy, polypectomy",271,1,"20230804","20230804"
"001650","	hysteroscopic polypectomy & myomectomy",271,1,"20240109","20240109"
"001650","	hysteroscopy myomectomy, polypectomy",271,1,"20241125","20241125"
"001650","	hysterospcopic polypectomy",271,1,"20211012","20211012"
"001650","	iup at 30+5W & Twin & PPROM  & pl.previa",271,1,"20200903","20200903"
"001650","	iup at 36+2W & Twin C/S",271,1,"20220501","20220501"
"001650","	laparoscopc left cornuotomy & adhesiolysis",271,1,"20210720","20210720"
"001650","	laparoscopic assisted myomectomy",271,1,"20230314","20230314"
"001650","	laparoscopic both salpingectomy & adhesiolysis",271,1,"20220207","20220207"
"001650","	laparoscopic left   salpingectomy",271,1,"20210821","20210821"
"001650","	laparoscopic left   salpingectomy & removal of rt paratubal cyst",271,1,"20211123","20211123"
"001650","	laparoscopic left  salpingectomy",271,1,"20221215","20221215"
"001650","	laparoscopic left  salpingectomy & GS enucleation & suture",271,1,"20221128","20221128"
"001650","	laparoscopic left  salpingectomy with adhesiolysis",271,1,"20210816","20210816"
"001650","	laparoscopic left ovary cyst enucleation, E/C of endometriosis
adhesiolysis, excision biopsy on peritoneum",271,1,"20210429","20210429"
"001650","	laparoscopic left salpinectomy",271,1,"20210710","20210710"
"001650","	laparoscopic left salpingectomy & adhesiolysis",271,1,"20220124","20220124"
"001650","	laparoscopic lefy ovary cystectomy",271,1,"20201030","20201030"
"001650","	laparoscopic right  salpingectomy
adhesiolysis",271,1,"20250115","20250115"
"001650","2741F	Low cervical cesarean section(Fetal Distress)",271,1,"20210114","20210114"
"001650","2744	Cesarean section of other specified type",271,1,"20201030","20201030"
"001650","C/S	CPD",271,1,"20201006","20201006"
"001650","	left ovary cyst enucleation
rt tubal cyst & paratubal cystectomy",271,1,"20240807","20240807"
"001650","	left ovary cyst enucleation,",271,1,"20220131","20220131"
"001650","	left ovary cyst enucleation, adhesiolysis",271,1,"20240228","20240228"
"001650","	left ovary cyst enucleation, rt paratubal cystectomy
cauterization of endometriosis spot",271,1,"20240820","20240820"
"001650","	left ovary cyst enucleation,lt paratubal cystectomy",271,1,"20240901","20240901"
"001650","	left salpingo-oophorectomy, rt cystectomy, appendectomy",271,1,"20220310","20220310"
"001650","	low cervical  C/S  & lt paratubal cyst resection",271,1,"20231027","20231027"
"001650","	low seg c/s",271,1,"20220415","20220415"
"001650","	lt  salpingectomy",271,1,"20200322","20200322"
"001650","	lt ovary  cystectomy",271,1,"20240709","20240709"
"001650","	lt ovary ; cystectomy",271,1,"20220812","20220812"
"001650","	placenta previa C/S",271,1,"20200801","20200801"
"001650","	polypectomy & endometrial biopsy",271,1,"20241121","20241121"
"001650","	posterior repair",271,1,"20200424","20200424"
"001650","	preterm repeat C/S",271,1,"20201126","20201126"
"001650","	previa C/S",271,1,"20210416","20210416"
"001650","	r-c/s",271,1,"20241101","20241101"
"001650","	removal of endocervical mass & endometriopathy",271,1,"20240314","20240314"
"001650","	repeat  c/s",271,1,"20220925","20220925"
"001650","	repeat C/S
BTL",271,1,"20210226","20210226"
"001650","	repeat C/S with BTL",271,1,"20221215","20221215"
"001650","	repeat C/S, myomectomy",271,1,"20230808","20230808"
"001650","	repeat c/s",271,1,"20200907","20200907"
"001650","	repeat c/s + BTL",271,1,"20240610","20240610"
"001650","	repeat c/s +BTL",271,1,"20230426","20230426"
"001650","	repeat c/s+BTL",271,1,"20231226","20231226"
"001650","	resectoscope myomectomy, polypectomy",271,1,"20241010","20241010"
"001650","	resectoscopic myomectomy",271,1,"20240902","20240902"
"001650","	right ovary cyst enucleation",271,1,"20230118","20230118"
"001650","	right ovary cyst enucleation
adhesiolysis",271,1,"20200709","20200709"
"001650","	TVH A-P repair",271,1,"20241029","20241029"
"001650","	TWIN C/SEC",271,1,"20241117","20241117"
"001650","	abruptio fetal distress C/S",271,1,"20240906","20240906"
"001650","	both ovary cyst enucleation",271,1,"20240618","20240618"
"001650","	both ovary cyst enucleation & ahesiolysis
Morgagni resection & peritoneal biopsy",271,1,"20230216","20230216"
"001650","	both paratubal cyst enucleation,",271,1,"20221018","20221018"
"001650","	breech C/S",271,1,"20250107","20250107"
"001650","	c/sec",271,1,"20201111","20201111"
"001650","	c/sec (IUP 38+2 weeks)",271,1,"20210401","20210401"
"001650","	cone  biopsy",271,1,"20240717","20240717"
"001650","	cone bx",271,1,"20240814","20240814"
"001650","	cone bx due to  CIN2",271,1,"20241119","20241119"
"001650","	cone 후 TLH + BSO
adhesiolysis",271,1,"20240625","20240625"
"001650","	cone 후 TLH with BS, adhesiolysis",271,1,"20241212","20241212"
"001650","	confirm D&C",271,1,"20240618","20240618"
"001650","	cpd",271,1,"20241214","20241214"
"001650","	cpd & fetal distress C/S",271,1,"20220101","20220101"
"001650","	임신 38주 및 아두골반불균형 제왕절개",271,1,"20240501","20240501"
"001650","	제왕절개 CPD placenta previa",271,1,"20241016","20241016"
"001650","	제왕절개 elderly primi",271,1,"20201027","20201027"
"001650","26829H	Hysteroscopic polypectomy",271,1,"20200429","20200429"
"001650","2741	Low cervical cesarean section (repeat)",271,1,"20240518","20240518"
"001650","2741	Low cervical cesarean section(Br)",271,1,"20240315","20240315"
"001650","2741	repeat C/S",271,1,"20220101","20220101"
"001650","2741C	CPD C/S",271,1,"20220307","20220307"
"001650","2741C	Low cervical cesarean section(CPD)multi",271,1,"20200615","20200615"
"001650","2741C	Low cervical cesarean section(elderly CPD)",271,1,"20200616","20200616"
"001650","2741C	emergency C/S",271,1,"20210723","20210723"
"001650","	endo biopsy",271,1,"20221023","20221023"
"001650","	endo bx",271,1,"20240131","20240131"
"001650","	endo lt ovary ; cystectomy
adhesiolysis",271,1,"20220929","20220929"
"001650","	endo(A) op
lt. ov cyst torsion",271,1,"20240330","20240330"
"001650","	endo-A  left ovary cyst enucleation
Right paratubal cystectomy",271,1,"20240710","20240710"
"001650","	endo-A  right ovary cyst enucleation
both paratubal cystectomy",271,1,"20240509","20240509"
"001650","	endo-A ; RSO
lt salpingectomy
adhesiolysis",271,1,"20240430","20240430"
"001650","	endo-A LSO with adhesiolysis",271,1,"20231029","20231029"
"001650","	endo-B  LAMM",271,1,"20240423","20240423"
"001650","	endo-B  myomectomy",271,1,"20240507","20240507"
"001650","	endobiopsy",271,1,"20210630","20210630"
"001650","	endometrial  biopsy",271,1,"20240801","20240801"
"001650","	endometrial biopsy  &  mirena insertion",271,1,"20240523","20240523"
"001650","	endometrial polyp",271,1,"20240405","20240405"
"001650","	endomrtrial biopsy",271,1,"20240228","20240228"
"001650","	fetal distress  C/S",271,1,"20230919","20230919"
"001650","	hysteropolypectomy",271,1,"20240711","20240711"
"001650","	hysteroscopic myomectomy & polypectomy",271,1,"20220516","20220516"
"001650","	Hysteoscopic polypectomy",271,1,"20240105","20240105"
"001650","	Hysteroscoic myomectomy",271,1,"20240307","20240307"
"001650","	Hysteroscopic endometrial biopsy",271,1,"20221228","20221228"
"001650","	Hysteroscopic endometrial biopsy & polypectomy",271,1,"20220315","20220315"
"001650","	Hysteroscopic myomectomy",271,1,"20210914","20210914"
"001650","	Hysteroscopic myomectomy & polypectomy",271,1,"20230502","20230502"
"001650","	Hysteroscopic plypectomy",271,1,"20220415","20220415"
"001650","	Hysteroscopic polypectmy",271,1,"20220908","20220908"
"001650","	Hysteroscopic polypectomy & TOT",271,1,"20230125","20230125"
"001650","	Hysteroscopic polypectomy & myomectomy",271,1,"20240919","20240919"
"001650","	Hysteroscopic removal of  IUD",271,1,"20220118","20220118"
"001650","	Hysteroscopic removal of LOOP, endo biopsy",271,1,"20210707","20210707"
"001650","	Hysteroscopic removal of loop",271,1,"20220222","20220222"
"001650","	Hysteroscopy polypectomy",271,1,"20241004","20241004"
"001650","	LAMM myomectomy",271,1,"20240728","20240728"
